,state_id,zip,lat,lng,gym count
28274,SC,29501,34.2062,-79.8254,6
28275,SC,29506,34.2153,-79.6468,0
28276,AR,71964,34.423,-93.2435,0
28278,AR,71956,34.5976,-93.1539,0
28279,AR,72029,34.707,-91.2338,0
28281,SC,29715,35.0107,-80.9265,20
28283,AR,72012,35.0983,-91.9175,1
28284,AR,72301,35.1448,-90.18799999999999,0
28289,NM,87523,36.0136,-105.8427,0
28338,NJ,8052,39.9519,-74.995,0
28350,NJ,7020,40.8235,-73.97399999999999,49
28368,MA,2721,41.6746,-71.1477,383
28371,MA,2642,41.8396,-69.977,47
28377,MA,2021,42.1752,-71.1265,90
28378,MA,2368,42.177,-71.0534,36
28383,MA,1093,42.4344,-72.653,22
28385,MA,1945,42.4991,-70.8637,194
28386,MA,1970,42.5126,-70.9038,50
28389,MA,1827,42.6764,-71.5005,55
28392,NH,3466,42.8956,-72.5097,157
28396,ME,3901,43.3006,-70.8433,364
28397,ME,4043,43.3976,-70.571,4
28400,NH,3220,43.4674,-71.4749,2
28402,ME,4068,43.84,-70.9406,29
28403,ME,4010,43.9331,-70.9167,6
28404,ME,4346,44.2347,-69.7506,0
28405,ME,4617,44.3662,-68.7368,0
28407,VT,5454,44.7025,-73.027,0
28408,ME,4763,46.0806,-68.1036,
28424,LA,70744,30.5583,-90.6761,0
28430,LA,71028,32.4895,-93.0761,0
28434,SC,29414,32.8381,-80.0888,2
28438,AR,71635,33.1301,-92.0006,0
28441,SC,29148,33.5366,-80.3422,0
28448,AR,71923,34.082,-93.0461,0
28452,SC,29020,34.3123,-80.597,0
28453,AR,72160,34.4224,-91.53299999999999,0
28454,AR,71961,34.5981,-93.8405,0
28472,NM,87419,36.885,-107.5024,0
28511,NJ,8091,39.8051,-74.9255,0
28520,NJ,7936,40.8192,-74.3638,0
28525,NJ,7620,40.9617,-73.92,53
28526,NJ,7457,40.9921,-74.3124,10
28537,MA,2650,41.7034,-69.9659,247
28543,MA,1001,42.0626,-72.6259,26
28544,MA,2131,42.2847,-71.1265,83
28549,MA,1350,42.7226,-72.9824,123
28550,MA,1860,42.8386,-71.0119,38
28555,ME,4110,43.7582,-70.1987,207
28558,NH,3812,44.0802,-71.2921,23
28560,ME,4949,44.3671,-69.3403,0
28561,VT,5495,44.4294,-73.0924,10
28562,VT,5408,44.512,-73.2492,2
28564,ME,4978,44.6291,-69.8013,0
28565,ME,4411,44.8813,-68.5761,0
28590,NM,88063,31.8183,-106.5994,15
28593,LA,71001,32.5946,-92.8972,0
28595,LA,71060,32.6468,-93.9842,0
28599,SC,29115,33.4777,-80.8488,3
28600,SC,29828,33.5228,-81.8284,0
28608,AR,71909,34.6409,-92.9992,0
28609,SC,29741,34.725,-80.20100000000001,0
28623,AR,72660,36.4808,-93.3752,0
28640,NJ,8402,39.3307,-74.507,8
28645,NJ,8067,39.7382,-75.4127,4
28648,NJ,8063,39.8676,-75.1851,0
28649,NJ,8740,39.9281,-74.1338,36
28658,NJ,7882,40.7518,-75.0111,6
28660,NJ,7605,40.8638,-73.9897,20
28678,MA,2116,42.3505,-71.0756,285
28679,MA,2476,42.4162,-71.1752,2
28687,ME,4073,43.4134,-70.7424,0
28692,ME,4576,43.8223,-69.667,11
28694,VT,5907,44.9201,-71.8011,0
28702,AK,99647,59.868,-154.0759,0
28715,LA,70589,30.6839,-92.0252,0
28717,LA,70427,30.7461,-89.9107,0
28719,LA,71302,31.2046,-92.3774,0
28725,LA,71201,32.533,-92.1053,6
28727,SC,29436,33.3186,-80.1846,0
28728,AR,71642,33.3876,-91.8907,0
28730,AR,71631,33.5801,-92.2649,0
28740,SC,29649,34.2427,-82.1425,1
28741,AR,71959,34.2473,-93.93299999999999,0
28742,SC,29565,34.3577,-79.5023,0
28752,AR,72523,35.6437,-91.8321,0
28788,NJ,8226,39.2684,-74.6018,0
28790,NJ,8021,39.8067,-75.0006,35
28794,NJ,8046,40.0279,-74.88600000000001,1
28801,NJ,8518,40.1152,-74.8026,43
28803,NJ,7753,40.2149,-74.0785,26
28815,NJ,7081,40.6995,-74.3256,0
28837,MA,1366,42.4805,-72.1878,51
28839,MA,1370,42.5966,-72.7286,47
28842,NH,3431,42.9627,-72.2956,1
28848,ME,4106,43.6307,-70.2891,0
28850,ME,4284,44.3513,-70.0661,0
28872,LA,70359,29.694000000000003,-90.7765,0
28874,LA,70815,30.4555,-91.0663,20
28881,LA,71401,31.7975,-91.946,0
28883,LA,71118,32.3927,-93.8053,3
28885,LA,71245,32.5297,-92.7219,0
28886,SC,29407,32.7991,-79.9987,45
28887,AR,71701,33.5863,-92.8199,0
28889,SC,29168,33.8486,-80.5518,0
28890,AR,71639,33.8982,-91.5266,0
28891,SC,29204,34.0292,-81.0007,25
28892,SC,29229,34.1388,-80.8892,14
28894,AR,72167,34.4214,-92.6542,0
28901,AR,72021,34.8468,-91.2243,0
28904,AR,72842,35.0847,-93.6029,0
28906,NM,87113,35.1836,-106.5923,36
28909,AR,72373,35.2964,-90.59,0
28911,NM,87319,35.4723,-108.9505,0
28917,AR,72459,36.289,-91.2983,0
28946,NJ,8348,39.3075,-74.9752,0
28972,NJ,7018,40.7559,-74.218,6
28982,MA,2646,41.6708,-70.072,1200
28984,MA,1118,42.0948,-72.5253,49
28986,MA,2458,42.3528,-71.1875,27
28988,MA,2152,42.3727,-70.9779,73
28991,MA,1775,42.4298,-71.5114,192
28999,NH,3811,42.8369,-71.1601,0
29010,VT,5084,43.7271,-72.4498,0
29013,NH,3832,43.9032,-71.0479,1
29014,ME,4614,44.4178,-68.5845,623
29028,LA,70601,30.2262,-93.2158,5
29033,LA,71354,31.4067,-91.7695,0
29036,NM,88021,31.9549,-107.0179,0
29038,NM,88027,32.0441,-106.7896,0
29046,AR,71759,33.321,-92.6441,0
29048,SC,29001,33.7835,-80.1725,0
29049,SC,29546,33.8926,-79.3523,0
29056,SC,29377,34.9293,-82.0967,3
29059,AR,72331,35.2836,-90.4645,0
29066,AR,72730,36.0306,-94.266,1
29070,AR,72734,36.2728,-94.4533,0
29106,NJ,7735,40.4412,-74.1996,79
29107,NJ,7305,40.6985,-74.0806,172
29123,MA,2668,41.7118,-70.3568,0
29127,MA,2364,41.9861,-70.7482,16
29134,MA,2129,42.3798,-71.0617,358
29135,MA,1907,42.4758,-70.9067,11
29139,NH,3443,42.8771,-72.4616,96
29144,NH,3604,43.128,-72.3797,0
29149,ME,4096,43.7978,-70.1718,25
29150,ME,4547,43.9939,-69.3278,0
29153,ME,4930,45.0311,-69.3148,0
29158,ME,4756,47.3222,-68.3032,0
29168,LA,70528,29.9395,-91.985,0
29169,LA,70122,30.0132,-90.0628,26
29170,LA,70127,30.025,-89.9768,3
29171,LA,70552,30.0668,-91.6906,0
29178,NM,88011,32.3158,-106.6437,0
29179,LA,71109,32.4687,-93.8137,3
29185,SC,29475,32.9602,-80.8179,0
29186,LA,71075,32.9934,-93.4992,0
29194,SC,29364,34.7689,-81.4681,0
29195,SC,29662,34.7778,-82.3052,16
29203,AR,72370,35.6855,-90.1013,0
29215,NM,87528,36.6687,-106.9821,0
29243,NJ,8734,39.864000000000004,-74.1712,0
29255,NJ,8880,40.5535,-74.5279,39
29256,NJ,7203,40.6527,-74.2599,98
29275,MA,1028,42.0597,-72.4991,666
29276,MA,1588,42.12,-71.6695,24
29277,MA,1129,42.121,-72.4878,0
29280,MA,2445,42.326,-71.1339,0
29283,MA,1026,42.4633,-72.9203,286
29292,ME,4855,43.9346,-69.2575,0
29293,ME,4841,44.1274,-69.1369,3
29294,VT,5602,44.2836,-72.605,0
29295,ME,4613,44.378,-68.0342,27
29298,ME,4461,44.9642,-68.5687,0
29312,LA,71439,31.3369,-93.3963,0
29315,LA,71115,32.2685,-93.569,0
29318,LA,71235,32.6905,-92.6742,0
29322,NM,88341,33.4954,-105.788,0
29326,AR,71677,33.7636,-91.4807,0
29329,NM,88119,34.323,-104.40799999999999,0
29330,SC,29536,34.419000000000004,-79.373,0
29332,AR,72117,34.7774,-92.14399999999999,0
29335,SC,29330,35.0544,-81.8049,0
29336,AR,72045,35.1289,-92.0484,0
29339,AR,72112,35.5797,-91.2261,0
29342,AR,72414,35.8244,-90.3703,0
29347,NM,87557,36.2866,-105.6835,0
29350,AR,72715,36.4653,-94.3064,0
29392,NJ,7112,40.7094,-74.2096,0
29400,NJ,7420,41.0324,-74.3013,77
29412,MA,1570,42.052,-71.8485,146
29422,NH,3741,43.6721,-72.0157,47
29439,LA,70807,30.543000000000003,-91.2111,0
29452,SC,29568,33.9077,-78.7521,0
29455,SC,29161,34.1062,-79.9426,0
29460,AR,72022,34.6043,-92.4881,1
29463,AR,72945,35.0883,-94.34899999999999,0
29470,AR,72521,35.9513,-91.5428,0
29475,AR,72464,36.458,-90.1441,0
29505,NJ,7764,40.2883,-74.0185,0
29527,MA,2333,42.0351,-70.9424,1300
29529,MA,1507,42.1351,-71.968,8
29530,MA,1033,42.2608,-72.5036,152
29531,MA,2467,42.3164,-71.1612,
29535,MA,1863,42.6324,-71.3906,4
29537,MA,1951,42.778,-70.8498,0
29538,MA,1950,42.8124,-70.8879,10
29546,ME,4762,46.9708,-68.1346,0
29548,AK,99693,61.3893,-148.5226,0
29559,LA,71336,32.0211,-91.5934,0
29561,NM,88046,32.2501,-106.8022,7
29565,SC,29456,32.9865,-80.11399999999999,9
29566,AR,71753,33.2302,-93.1841,0
29571,AR,72114,34.7644,-92.2585,15
29572,SC,29726,34.8578,-81.2318,0
29580,NM,87511,36.1023,-105.9258,0
29581,AR,72611,36.2504,-93.3303,0
29623,NJ,7106,40.7418,-74.2304,0
29627,NJ,7024,40.8506,-73.9712,218
29638,MA,2130,42.3099,-71.1149,1300
29641,MA,1267,42.672,-73.23899999999999,22
29646,VT,5841,44.6069,-72.2943,0
29647,VT,5839,44.6747,-72.2131,0
29655,AK,99677,60.8922,-146.6725,0
29664,LA,70114,29.9379,-90.0327,74
29670,LA,71410,31.9648,-92.7714,0
29673,LA,71129,32.388000000000005,-93.9238,0
29677,SC,29450,33.065,-79.7805,0
29681,SC,29039,33.4151,-80.9076,0
29688,SC,29032,34.3408,-80.4556,0
29692,NM,87552,35.6462,-105.6016,0
29699,NM,87421,36.7637,-108.5186,0
29719,NJ,8690,40.2251,-74.6603,33
29729,NJ,7878,40.8719,-74.4763,12
29740,MA,2493,42.358999999999995,-71.3001,135
29741,MA,1240,42.3721,-73.2764,28
29743,MA,1373,42.4729,-72.6156,7
29747,NH,3862,42.9791,-70.8303,0
29748,NH,3746,43.4944,-72.2571,19
29759,LA,70039,29.8815,-90.389,1
29760,LA,70390,29.8964,-91.0272,0
29767,SC,29923,32.8595,-81.2464,0
29770,SC,29471,33.1854,-80.6686,0
29775,SC,29150,33.8755,-80.3545,0
29776,AR,71833,34.1447,-94.0412,0
29779,AR,72210,34.714,-92.5044,0
29782,NM,87326,35.2658,-108.8313,0
29785,NM,87743,35.9816,-104.0866,0
29827,NJ,7921,40.657,-74.6775,12
29834,MA,2639,41.6664,-70.1353,5
29836,MA,2559,41.6916,-70.6151,146
29839,MA,2189,42.2087,-70.9316,22
29849,AK,99751,66.9195,-156.8704,0
29870,AR,71654,33.6207,-91.3694,0
29872,SC,29555,33.8404,-79.4657,0
29874,AR,71643,34.0174,-91.5734,0
29877,AR,72055,34.1026,-91.3625,0
29879,AR,71973,34.2997,-94.3172,0
29880,AR,72046,34.5565,-91.9561,0
29884,AR,72211,34.7506,-92.4171,19
29890,AR,72617,36.0221,-92.3646,0
29893,NM,87713,36.1672,-105.3648,0
29915,NJ,8045,39.8671,-75.0299,1
29917,NJ,7717,40.1913,-74.0163,0
29931,MA,1119,42.1245,-72.5112,0
29934,MA,2482,42.2938,-71.2999,0
29935,MA,2462,42.3299,-71.2562,333
29936,MA,1835,42.7529,-71.0859,288
29940,ME,4259,44.2284,-70.0086,68
29944,AK,99668,61.6873,-157.1372,0
29954,LA,71473,32.0664,-92.4338,0
29960,SC,29453,33.2221,-79.6282,0
29961,SC,29003,33.2405,-81.0154,0
29963,SC,29056,33.6052,-79.9947,0
29968,AR,72128,34.3194,-92.6329,0
29970,AR,72390,34.5501,-90.6784,0
29973,NM,87310,35.7942,-108.5391,0
29977,AR,72776,35.9213,-93.6459,0
30021,MA,1608,42.2619,-71.8016,13
30022,MA,2135,42.3498,-71.1539,10
30024,MA,1908,42.4293,-70.92699999999999,0
30027,NH,3826,42.8863,-71.1332,9
30029,VT,5362,42.9364,-72.661,0
30031,VT,5255,43.1667,-73.0664,0
30033,ME,3908,43.2388,-70.7478,0
30037,NH,3864,43.6915,-71.1083,1
30039,ME,4848,44.3108,-68.90899999999999,0
30040,ME,4292,44.373999999999995,-70.4469,0
30049,LA,70534,30.1949,-92.4421,0
30053,LA,71375,31.8491,-91.4756,0
30054,LA,71378,31.9554,-91.7094,0
30060,SC,29468,33.4226,-80.0647,0
30062,SC,29117,33.498000000000005,-80.8487,3
30067,SC,29203,34.1034,-81.0436,0
30093,NJ,8353,39.4594,-75.297,0
30094,NJ,8344,39.5675,-74.9847,2
30098,NJ,7737,40.4101,-74.0648,24
30105,MA,2647,41.6318,-70.3081,0
30112,MA,1071,42.1604,-72.86,54
30121,VT,5037,43.4594,-72.4915,0
30123,NH,3852,43.4981,-70.9755,18
30124,VT,5070,43.8399,-72.36399999999999,5
30125,NH,3238,43.9829,-71.8987,25
30126,ME,4037,44.0928,-70.9498,1
30131,ME,4925,45.2179,-69.9048,0
30145,SC,29435,32.9669,-80.4727,0
30146,LA,71253,32.9912,-91.3094,0
30152,SC,29634,34.6753,-82.8394,2
30153,SC,29385,34.9734,-82.0997,1
30154,NM,87501,35.7424,-105.84100000000001,0
30174,NJ,8066,39.8345,-75.2249,0
30179,NJ,8010,40.0532,-74.9141,68
30182,NJ,7739,40.3357,-74.0346,0
30188,NJ,7042,40.8138,-74.2178,0
30202,MA,2659,41.6831,-70.0223,0
30206,MA,1039,42.4063,-72.6937,36
30213,NH,3777,43.8951,-72.0693,0
30214,VT,5079,43.9562,-72.3246,0
30215,ME,4268,44.2292,-70.6066,0
30216,ME,4650,44.2849,-68.7091,17
30218,ME,4492,45.3491,-67.6779,0
30230,LA,71350,31.0681,-92.069,0
30232,LA,71417,31.5153,-92.6541,0
30235,LA,71203,32.5828,-92.0177,0
30236,SC,29401,32.7787,-79.9349,44
30237,NM,88339,32.9351,-105.25399999999999,0
30247,SC,29567,34.5612,-79.4335,0
30293,MA,2667,41.9279,-70.0181,4
30295,MA,2132,42.2802,-71.1615,351
30297,MA,1351,42.5429,-72.5191,16
30301,ME,4079,43.8031,-69.95,0
30302,ME,4627,44.2229,-68.6527,0
30303,ME,4254,44.4325,-70.1427,0
30321,LA,71479,31.8547,-92.3636,0
30327,SC,29817,33.3706,-81.2728,0
30329,SC,29505,34.1231,-79.6893,1
30331,AR,72938,35.0059,-94.3759,0
30335,AR,72568,35.5694,-91.625,0
30380,NJ,7009,40.8566,-74.2288,80
30392,VT,5101,43.178999999999995,-72.4945,72
30400,LA,70732,30.6179,-91.6042,0
30401,LA,70782,30.9437,-91.5186,0
30402,LA,71424,31.1852,-92.6722,0
30409,LA,71108,32.4426,-93.7885,5
30410,LA,71073,32.5234,-93.307,0
30415,AR,71747,33.0595,-92.2152,0
30427,AR,72683,35.9346,-93.1008,0
30453,NJ,7977,40.7064,-74.6637,8
30454,NJ,7088,40.7179,-74.2852,117
30484,LA,70128,30.051,-89.9551,3
30485,LA,70661,30.3599,-93.6503,0
30490,LA,71268,32.347,-92.741,0
30495,AR,71674,33.8414,-91.1903,0
30496,SC,29114,33.9537,-79.9324,0
30501,SC,29306,34.8936,-81.9229,2
30544,MA,2121,42.3059,-71.0859,0
30549,ME,4543,44.0345,-69.4921,
30550,ME,4673,44.3096,-68.6745,0
30551,VT,5471,44.856,-72.5941,0
30562,NM,88040,31.6168,-108.4377,0
30564,SC,29940,32.5532,-80.7076,0
30567,AR,71724,33.3274,-92.5361,0
30570,AR,71952,34.3039,-93.8536,0
30571,AR,72366,34.5198,-90.9578,0
30573,AR,72355,34.5504,-90.7641,0
30575,SC,29520,34.6795,-79.9272,1
30576,NM,87034,34.7818,-107.5616,0
30577,SC,29614,34.8738,-82.3631,39
30580,AR,72101,35.24,-91.1567,0
30582,AR,72742,35.9715,-93.4978,0
30584,AR,72512,36.2205,-91.7465,0
30586,NM,87518,36.5073,-106.5627,0
30600,NJ,8061,39.8046,-75.2071,36
30603,NJ,8757,39.9457,-74.256,7
30619,MA,2660,41.7055,-70.1544,216
30623,MA,1840,42.7069,-71.1603,58
30625,NH,3753,43.5171,-72.1496,2
30626,ME,4108,43.6601,-70.1895,203
30629,VT,5875,44.7109,-72.2565,0
30630,ME,4485,45.361000000000004,-69.6202,0
30639,LA,70375,29.6928,-90.5368,2
30640,LA,70126,30.0185,-90.0212,4
30642,LA,70444,30.9066,-90.4896,0
30651,SC,29223,34.0924,-80.9214,9
30657,NM,87522,35.938,-105.8364,0
30682,NJ,8051,39.7854,-75.1788,5
30688,NJ,7702,40.3249,-74.0599,50
30698,MA,1969,42.7212,-70.8929,1700
30702,ME,4237,44.4966,-70.7256,0
30712,AR,71653,33.3411,-91.2576,0
30713,SC,29146,33.5086,-81.2983,0
30717,AR,72072,34.5249,-91.7398,0
30728,AR,72532,36.0985,-91.5969,0
30749,NJ,8104,39.9164,-75.1125,71
30764,MA,1260,42.2959,-73.3452,22
30767,ME,4856,44.178000000000004,-69.1201,3
30774,LA,70778,30.1533,-90.8606,0
30775,LA,70733,30.3043,-90.7961,1
30779,LA,71416,31.5379,-92.9122,0
30782,LA,71039,32.4269,-93.2939,0
30788,SC,29104,33.9985,-80.2179,0
30790,SC,29574,34.1725,-79.2651,0
30792,SC,29346,34.9452,-81.8364,3
30794,AR,72157,35.2742,-92.5583,0
30795,AR,72839,35.6541,-93.2641,0
30828,MA,1342,42.5445,-72.6059,904
30830,ME,4554,43.8657,-69.5056,26
30831,NH,3765,44.0343,-72.0529,0
30832,ME,4088,44.193000000000005,-70.7163,11
30833,ME,4352,44.4656,-69.9609,58
30834,ME,4686,44.9854,-67.6992,0
30847,LA,71280,32.726,-92.09700000000001,0
30848,NM,88022,32.7998,-108.18,0
30855,AR,72139,35.361,-91.5077,0
30859,AR,72584,36.141,-91.8437,0
30885,MA,2637,41.7057,-70.2724,278
30887,MA,2653,41.7688,-69.9739,48
30892,MA,2446,42.3435,-71.1217,0
30899,ME,4551,44.0065,-69.42699999999999,0
30900,VT,5867,44.6629,-72.0422,0
30903,AK,99640,60.3107,-155.2285,0
30909,NM,88263,32.0941,-104.0782,0
30916,AR,72175,34.3433,-91.7626,0
30917,AR,72079,34.3906,-92.1762,0
30918,SC,29724,34.774,-81.0111,0
30920,AR,72573,36.0731,-91.7962,0
30922,AR,72539,36.3321,-91.7111,0
30940,NJ,7444,40.9679,-74.3071,32
